product_id,product_name,product_brand,gender,price(INR),color,season,rating,category,stock_status,sub_category
10185441,AURELIA Women Red Solid Crop Top,AURELIA,Women,479, Red,fall,7.9,Clothing,Low Stock,Other
10184943,Taavi Men Maroon Kalamkari Block Printed Straight Sustainable Kurta with Roll-Up Sleeves,Taavi,Men,1299, Maroon,fall,4.6,Clothing,Out of Stock,Kurta
10185351,AURELIA Women Green & Golden Printed Straight Kurta,AURELIA,Women,539, Green,fall,9.6,Clothing,In Stock,Kurta
10188291,WROGN Men Burgundy & Coffee Brown Colourblocked Slim Fit Round Neck T-shirt,WROGN,Men,649, Brown,summer,5.2,Clothing,Low Stock,Shirt
10186511,Lavie Women Yellow Solid Zip Around Wallet,Lavie,Women,1084, Yellow,fall,8.6,Clothing,In Stock,Other
10178927,GERUA Women Navy Blue & White Printed Kurta with Trousers,GERUA,Women,1080,Blue,spring,8.3,Clothing,In Stock,Kurta
10185185,AURELIA Green & Golden Printed Dupatta,AURELIA,Women,999, Green,fall,5.1,Clothing,Low Stock,Other
10187639,WROGN Men Navy Blue & Grey Slim Fit Checked Casual Shirt,WROGN,Men,1439,Blue,spring,9.9,Clothing,In Stock,Shirt
10180917,NBA Men Black & Grey Colourblocked Round Neck Chicago Bull T-shirt,NBA,Men,649, Black,summer,5.8,Clothing,Low Stock,Shirt
10178403,Canary London Men Navy Blue Smart Slim Fit Solid Formal Shirt,Canary London,Men,674,Blue,spring,7.5,Clothing,Low Stock,Shirt
10185283,AURELIA Women Charcoal Grey Yoke Design Straight Kurta,AURELIA,Women,599, Grey,fall,8,Clothing,In Stock,Kurta
10182401,Style Quotient Women Off-White & Navy Blue Striped Top,Style Quotient,Women,584,Blue,fall,8.4,Clothing,In Stock,Other
10180945,justpeachy Multicoloured Triangular Enamelled Studs,justpeachy,Women,449, Red,fall,4.9,Clothing,Out of Stock,Other
10185329,AURELIA Women Navy Blue & Mustard Yellow Layered Printed A-Line Winter Kurta,AURELIA,Women,999,Blue,fall,6,Clothing,Low Stock,Kurta
10187585,WROGN Men Charcoal Grey & Beige Slim Fit Checked Casual Shirt,WROGN,Men,1999, Beige,spring,9.1,Clothing,In Stock,Shirt
1017710,ONLY Navy Top,ONLY,Women,523, Navy,fall,6.8,Clothing,Low Stock,Other
10186475,Lavie Olive Green Solid Sling Bag,Lavie,Women,1364, Green,all season,9.8,Accessories,In Stock,Bag
10185393,AURELIA Women White Self-Striped Straight Kurta,AURELIA,Women,359, White,fall,5.4,Clothing,Low Stock,Kurta
10181725,YWC Men Black Solid Single-Breasted Blazer,YWC,Men,1999, Black,fall,7.3,Clothing,Low Stock,Other
10184139,RUF & TUF Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,RUF & TUF,Men,1999,Blue,spring,9.7,Clothing,In Stock,Jeans
10180891,NBA Men Maroon Solid Straight Fit Track Pants,NBA,Men,649, Maroon,fall,9.7,Clothing,In Stock,Other
10186769,AURELIA Women Sea Green & Peach-Coloured Printed Kurta with Palazzos & Dupatta,AURELIA,Women,4999, Green,fall,4.7,Clothing,Out of Stock,Kurta
10186411,Lavie Women Brown Solid Three Fold Wallet,Lavie,Women,839, Brown,fall,7.2,Clothing,Low Stock,Other
10186265,Lavie Copper-Toned Solid Sling Bag,Lavie,Women,3599,Navy,all season,5.2,Accessories,Low Stock,Bag
10187421,WROGN Men Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,WROGN,Men,1819,Blue,spring,6.8,Clothing,Low Stock,Jeans
10185147,AURELIA Women Grey & Silver Printed Straight Kurta,AURELIA,Women,479, Grey,fall,8.8,Clothing,In Stock,Kurta
10180939,justpeachy Gold-Toned & Green Geometric Drop Earrings,justpeachy,Women,489, Green,fall,9.6,Clothing,In Stock,Other
10187377,WROGN Men Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,WROGN,Men,1399,Blue,spring,8.3,Clothing,In Stock,Jeans
10186013,AURELIA Women Black Solid Flared Palazzos,AURELIA,Women,799, Red,fall,4.1,Clothing,Out of Stock,Other
10180621,Jack & Jones Men Navy Blue Marco Slim Fit Solid Chinos,Jack & Jones,Men,1049,Blue,fall,8.4,Clothing,In Stock,Other
10184679,FAUSTO Men Blue Solid Synthetic Leather Mid-Top Flat Boots,FAUSTO,Men,899,Blue,fall,7,Clothing,Low Stock,Other
10185465,AURELIA Women Red & Golden Printed Flared Maxi Skirt,AURELIA,Women,799, Red,fall,5.7,Clothing,Low Stock,Other
10185387,AURELIA Women Green & Golden Printed Straight Kurta,AURELIA,Women,649, Green,fall,5.2,Clothing,Low Stock,Kurta
10177689,SPRAY GROUND Unisex Black & Grey Geometric Backpack,SPRAY GROUND,Unisex,8104, Black,fall,4.7,Clothing,Out of Stock,Backpack
10180699,Alena Women Yellow Embellished Layered Maxi Dress,Alena,Women,1279, Red,fall,6.4,Clothing,Low Stock,Other
10181397,Shoetopia Women Peach-Coloured & Gold-Toned Colourblocked Heels,Shoetopia,Women,599, Red,fall,5.7,Clothing,Low Stock,Other
10180453,Studio Voylla Gold-Toned Classic Drop Earrings,Studio Voylla,Women,412, Gold,fall,5.1,Clothing,Low Stock,Other
10185891,AURELIA Women Grey Solid Shimmery Detail Churidar Length Leggings,AURELIA,Women,699, Grey,fall,4.6,Clothing,Out of Stock,Other
10178815,GERUA Women Navy Blue & Beige Printed Kurta with Trousers,GERUA,Women,923,Blue,spring,4.8,Clothing,Out of Stock,Kurta
10185061,AURELIA Women Off-White & Golden Printed Panelled Straight Kurta,AURELIA,Women,479, White,fall,5.9,Clothing,Low Stock,Kurta
10180513,GAP Girls Pink Printed Round Neck T-shirt,GAP,Girls,699, Pink,summer,7.3,Clothing,Low Stock,Shirt
10187699,WROGN Men Navy Blue & White Slim Fit Self Striped Casual Shirt,WROGN,Men,1999,Blue,spring,5.2,Clothing,Low Stock,Shirt
10185179,AURELIA Women Green & White Yoke Design Straight Kurta,AURELIA,Women,399, Green,fall,8.7,Clothing,In Stock,Kurta
10180527,Kryptic Men Maroon & Navy Checked Polo T-shirt,Kryptic,Men,549, Maroon,summer,9.6,Clothing,In Stock,Shirt
10187679,WROGN Men Black Slim Fit Printed Casual Shirt,WROGN,Men,1999, Black,spring,8.5,Clothing,In Stock,Shirt
10182279,MBOSS Unisex Black Solid Laptop Bag,MBOSS,Unisex,990, Black,all season,5.3,Accessories,Low Stock,Bag
10185425,AURELIA Women Blue & Off White Floral Printed Keyhole Neck Kurta,AURELIA,Women,919,Blue,fall,8.3,Clothing,In Stock,Kurta
10182315,Style Quotient Women Blue Solid Denim Jacket,Style Quotient,Women,1028,Blue,winter,5.3,Outerwear,Low Stock,Jacket
10180395,Women Silver-Plated Handcrafted Maang Tikka,Studio Voylla,Women,524, Silver,fall,8.5,Clothing,In Stock,Other
10185597,AURELIA Women Maroon & Golden Printed Maxi Flared Skirt,AURELIA,Women,799, Red,fall,9.9,Clothing,In Stock,Other
10186001,AURELIA Women Red & Navy Blue Printed Wide Leg Palazzos,AURELIA,Women,999,Blue,fall,6.2,Clothing,Low Stock,Other
10185969,Skechers Women Brown Round Sunglasses SE6018 59 55F,Skechers,Women,3000, Brown,fall,7.3,Clothing,Low Stock,Other
10185399,AURELIA Women Green & Gold-Toned Floral Printed Straight Kurta,AURELIA,Women,479, Green,fall,5.7,Clothing,Low Stock,Kurta
10181909,Puma Unisex Black & Grey Solid Phase Backpack,Puma,Unisex,844, Black,fall,9.2,Clothing,In Stock,Backpack
10180539,Kryptic Men Maroon & Navy Striped Polo T-shirt,Kryptic,Men,699, Maroon,summer,8.8,Clothing,In Stock,Shirt
10178389,Canary London Men Blue Slim Fit Low-Rise Clean Look Stretchable Jeans,Canary London,Men,959,Blue,spring,4.9,Clothing,Out of Stock,Jeans
10187711,WROGN Men Navy Blue & Maroon Slim Fit Checked Casual Shirt,WROGN,Men,1319,Blue,spring,7,Clothing,Low Stock,Shirt
10186011,AURELIA Women Blue & Off-White Printed Straight Palazzos,AURELIA,Women,499,Blue,fall,8.2,Clothing,In Stock,Other
10188077,WROGN Men Coffee Brown Slim Fit Solid Sweatshirt,WROGN,Men,879, Brown,spring,6.8,Clothing,Low Stock,Shirt
10185325,AURELIA Women Navy Blue Regular Fit Solid Cropped Trousers,AURELIA,Women,359,Blue,spring,8.7,Clothing,In Stock,Trousers
10180309,GIO COLLECTION Women Oval Sunglasses GM1020C01,GIO COLLECTION,Women,1615,Green,fall,4.4,Clothing,Out of Stock,Other
10185733,KLEIO Women Gold-Toned Solid Backpack,KLEIO,Women,979, Gold,fall,5.7,Clothing,Low Stock,Backpack
10188255,WROGN Men Charcoal Grey & Black Colourblocked Polo Collar T-shirt,WROGN,Men,1039, Black,summer,8.8,Clothing,In Stock,Shirt
10186753,AURELIA Women Blue & Golden Yoke Design Semi-Sheer Kurta with Trousers & Dupatta,AURELIA,Women,2399,Blue,spring,7.4,Clothing,Low Stock,Kurta
10185843,t-base Boys Yellow Colourblocked Lightweight Jacket,t-base,Boys,1099, Yellow,winter,5.7,Outerwear,Low Stock,Jacket
10185909,AURELIA Women Orange Solid Slim-Fit Churidar,AURELIA,Women,224, Orange,fall,5.3,Clothing,Low Stock,Other
10184573,UNKNOWN by Ayesha Men Silver-Toned & Black Cancer Sign Necklace,UNKNOWN by Ayesha,Men,324, Black,fall,5.5,Clothing,Low Stock,Other
10182159,Campus Women Maroon Mesh Running Shoes,Campus,Women,589, Maroon,fall,6.9,Footwear,Low Stock,Other
10186755,AURELIA Women Green & Golden Self Design Kurta with Palazzos & Dupatta,AURELIA,Women,1599, Green,fall,9.1,Clothing,In Stock,Kurta
10186189,Lavie Olive Green Textured Hobo Bag,Lavie,Women,2114, Green,all season,7.8,Accessories,Low Stock,Bag
10185401,AURELIA Women Lime Green & Golden Printed Straight Kurta,AURELIA,Women,1299, Green,fall,7.7,Clothing,Low Stock,Kurta
10187555,WROGN Men Burgundy Slim Fit Solid Casual Shirt,WROGN,Men,1999, Burgundy,spring,6.3,Clothing,Low Stock,Shirt
10185215,AURELIA Women Brown Woven Design Straight Kurta,AURELIA,Women,499, Brown,fall,6.3,Clothing,Low Stock,Kurta
10186749,AURELIA Women Sea Green & Golden Yoke Design Kurta with Palazzos & Dupatta,AURELIA,Women,3999, Green,fall,8.5,Clothing,In Stock,Kurta
10185751,WILD WEST Women Black Printed Round Neck T-shirt,WILD WEST,Women,699, Black,summer,9.9,Clothing,In Stock,Shirt
10185959,Skechers Men Grey Rectangle Sunglasses SE9030 53 02A,Skechers,Men,2400, Grey,fall,6,Clothing,Low Stock,Other
10185025,AURELIA Women Blue & Mustard Yellow Printed Knitted Winter Straight Kurta,AURELIA,Women,749,Blue,fall,5.9,Clothing,Low Stock,Kurta
10186807,AURELIA Women Maroon Ethnic Motifs Printed Anarakli Kurta with Churidar & With Dupatta,AURELIA,Women,4999, Maroon,fall,7.4,Clothing,Low Stock,Kurta
10186501,Lavie Brown Solid Shoulder Bag,Lavie,Women,4559, Brown,all season,6.1,Accessories,Low Stock,Bag
10186307,Lavie Black & Green Colourblocked Shoulder Bag,Lavie,Women,5140, Green,all season,6.7,Accessories,Low Stock,Bag
10185415,AURELIA Women Charcoal Grey Solid Regular Trousers,AURELIA,Women,759, Grey,spring,4.5,Clothing,Out of Stock,Trousers
10187273,WROGN Men Brown Solid Biker Jacket,WROGN,Men,1999, Brown,winter,9,Outerwear,In Stock,Jacket
10185135,AURELIA Women Magenta Printed Straight Kurta,AURELIA,Women,599, Magenta,fall,6.1,Clothing,Low Stock,Kurta
10187627,WROGN Men Blue & Beige Checked Slim Fit Casual Shirt,WROGN,Men,1319,Blue,spring,6.9,Clothing,Low Stock,Shirt
10178027,HERE&NOW Women Blue Printed Puffer Jacket,HERE&NOW,Women,1199,Blue,winter,5.3,Outerwear,Low Stock,Jacket
10187359,WROGN Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,WROGN,Men,1199,Blue,spring,9.3,Clothing,In Stock,Jeans
10181679,YWC Men Black Solid Button Shrug,YWC,Men,699, Black,fall,5.3,Clothing,Low Stock,Other
10185571,AURELIA Women Navy Blue & Grey Floral Yoke Design Straight Kurta,AURELIA,Women,679,Blue,fall,8.8,Clothing,In Stock,Kurta
10185591,AURELIA Red Self-Checked Pure Cotton Dupatta,AURELIA,Women,499, Red,fall,7.5,Clothing,Low Stock,Other
10186123,Lavie Women Copper-Toned Textured Passport Holder,Lavie,Women,929, Red,fall,5.7,Clothing,Low Stock,Other
10185849,t-base Boys Black Camouflage Printed Lightweight Puffer Jacket,t-base,Boys,1249, Black,winter,7.9,Outerwear,Low Stock,Jacket
10186093,Lavie Women Silver-Toned Textured Zip Around Wallet,Lavie,Women,2036, Red,fall,4.5,Clothing,Out of Stock,Other
10184349,Invincible Men Red Solid Round Neck Athleisure T-shirt,Invincible,Men,664, Red,summer,5.1,Clothing,Low Stock,Shirt
10186155,Lavie Women Red Textured Sling Bag,Lavie,Women,3899, Red,all season,6.1,Accessories,Low Stock,Bag
10184163,RUF & TUF Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,RUF & TUF,Men,1799,Blue,spring,7.3,Clothing,Low Stock,Jeans
10187101,WROGN Men Brown Self Design Jacket,WROGN,Men,4999, Brown,winter,5.2,Outerwear,Low Stock,Jacket
10185059,AURELIA Women Black & Silver Floral Yoke Design A-Line Winter Kurta,AURELIA,Women,999, Black,fall,5.6,Clothing,Low Stock,Kurta
10178085,HERE&NOW Women Black Solid Sweatshirt,HERE&NOW,Women,1259, Black,spring,9.2,Clothing,In Stock,Shirt
10178459,Canary London Men Pink & Blue Slim Fit Checked Casual Shirt,Canary London,Men,674,Blue,spring,7.3,Clothing,Low Stock,Shirt
10181381,Puma Kids Black Printed Round Manchester City FC  Away Replica Neck T-shirt,Puma,Unisex Kids,1749, Black,summer,5.5,Clothing,Low Stock,Shirt
10180685,Kryptic Men Blue Printed Polo Collar T-shirt,Kryptic,Men,1249,Blue,summer,7,Clothing,Low Stock,Shirt
10185449,AURELIA Women Navy Blue Chambray Embroidered Detail Straight Kurta,AURELIA,Women,599,Blue,fall,8.3,Clothing,In Stock,Kurta
10180895,NBA Men Navy Blue Solid Straight Fit Track Pants,NBA,Men,649,Blue,fall,7.4,Clothing,Low Stock,Other
10185381,AURELIA Charcoal Grey & Silver Printed Dupatta,AURELIA,Women,999, Grey,fall,7.6,Clothing,Low Stock,Other
10185055,AURELIA Women Teal Blue & Golden Printed Straight Kurta,AURELIA,Women,749,Blue,fall,5.2,Clothing,Low Stock,Kurta
10185611,AURELIA Women Green & Golden Printed Straight Kurta,AURELIA,Women,454, Green,fall,8.4,Clothing,In Stock,Kurta
10181089,Kraft Cellar Women Silver-Toned & Black Solid Pumps,Kraft Cellar,Women,1189, Black,fall,6.5,Clothing,Low Stock,Other
10178057,HERE&NOW Women Maroon Solid Puffer Jacket,HERE&NOW,Women,1439, Maroon,winter,5.3,Outerwear,Low Stock,Jacket
10178889,GERUA Women Green & Red Printed Kurta with Palazzos,GERUA,Women,1079, Green,fall,8.8,Clothing,In Stock,Kurta
10185197,AURELIA Women Teal Blue & Golden Printed Flared Maxi Skirt,AURELIA,Women,699,Blue,fall,9.7,Clothing,In Stock,Other
10181593,YWC Men Grey Melange Solid Button Shrug,YWC,Men,699, Grey,fall,7.7,Clothing,Low Stock,Other
10185467,AURELIA Golden Solid Dupatta,AURELIA,Women,999, Gold,fall,7.7,Clothing,Low Stock,Other
10187847,WROGN Men Grey & Black Colourblocked Sweater,WROGN,Men,1799, Black,fall,8.6,Clothing,In Stock,Other
10185439,AURELIA Women Navy Blue & Red Striped Straight Kurta,AURELIA,Women,649,Blue,fall,4.5,Clothing,Out of Stock,Kurta
10182355,Style Quotient Women Blue Solid Denim Jacket,Style Quotient,Women,1028,Blue,winter,6.3,Outerwear,Low Stock,Jacket
10176849,Ecko Unltd Men Black Slim Fit Camouflage Printed Casual Shirt,Ecko Unltd,Men,699, Black,spring,7.2,Clothing,Low Stock,Shirt
10186035,AURELIA Women Pink & Navy Blue Regular Fit Striped Cropped Trousers,AURELIA,Women,439,Blue,spring,8.6,Clothing,In Stock,Trousers
10182289,Saral Home Pink & Maroon Striped Microfibre Runner,Saral Home,Unisex,839, Pink,fall,8.2,Clothing,In Stock,Other
10180245,MANOHARI Pink Ruffled Checked Saree,MANOHARI,Women,1349, Pink,fall,7,Clothing,Low Stock,Other
10186843,AURELIA Women Maroon & Golden Embroidered Kurta with Palazzos & Dupatta,AURELIA,Women,1439, Red,fall,8.8,Clothing,In Stock,Kurta
10184387,Invincible Men Navy Blue Solid Regular Fit Sports Shorts,Invincible,Men,759,Blue,summer,9.1,Clothing,In Stock,Shorts
10187801,WROGN Men Navy Blue Slim Fit Colourblocked Pullover Sweater,WROGN,Men,1299,Blue,fall,5.5,Clothing,Low Stock,Other
10179297,Alina decor Set of 2 Embellished Rectangle Cushion Covers,Alina decor,Unisex,505,Black,fall,5.7,Clothing,Low Stock,Other
10177419,CODE by Lifestyle Women White Regular Fit Solid Regular Trousers,CODE by Lifestyle,Women,1299, White,spring,7.3,Clothing,Low Stock,Trousers
10185755,WILD WEST Women Grey & Black Colourblocked Round Neck T-shirt,WILD WEST,Women,699, Black,summer,6.8,Clothing,Low Stock,Shirt
10185625,AURELIA Women Blue Printed Straight Chambray Kurta,AURELIA,Women,679,Blue,fall,9.4,Clothing,In Stock,Kurta
10186389,Lavie Olive Green Solid Hobo Bag,Lavie,Women,3989, Green,all season,6.9,Accessories,Low Stock,Bag
10188295,WROGN Men Charcoal Grey & Black Colourblocked Round Neck T-shirt,WROGN,Men,779, Black,summer,7.6,Clothing,Low Stock,Shirt
10180923,GAP Boy Graphic Short Sleeve T-Shirt,GAP,Boys,699,Green,summer,6.1,Clothing,Low Stock,Shirt
10186993,FAUSTO Women Black Slip-On Sneakers,FAUSTO,Women,629, Black,fall,5.9,Footwear,Low Stock,Other
10188139,WROGN Men Charcoal Grey Solid Slim Fit Hooded Sweatshirt,WROGN,Men,1999, Grey,spring,9.8,Clothing,In Stock,Shirt
10180689,Kryptic Men Black Printed Polo Collar T-shirt,Kryptic,Men,499, Black,summer,6.7,Clothing,Low Stock,Shirt
10180755,Jack & Jones Men Navy Blue & Yellow Slim Fit Printed Casual Shirt,Jack & Jones,Men,999,Blue,spring,8,Clothing,In Stock,Shirt
10182255,Blisscovered Peach-Coloured & Gold-Toned Circular Half Hoop Earrings,Blisscovered,Women,419, Red,fall,6.2,Clothing,Low Stock,Other
10185327,AURELIA Women Maroon & Golden Printed Straight Kurta,AURELIA,Women,649, Maroon,fall,4.1,Clothing,Out of Stock,Kurta
10186005,AURELIA Women Navy Blue & Golden Striped Wide Leg Palazzos,AURELIA,Women,599,Blue,fall,4.4,Clothing,Out of Stock,Other
10179833,Kraft Cellar Women Gold-Toned Woven Design Mules,Kraft Cellar,Women,1189, Gold,fall,5.6,Clothing,Low Stock,Other
10186343,Lavie Yellow Textured Shoulder Bag,Lavie,Women,4559, Red,all season,4.7,Accessories,Out of Stock,Bag
10187051,WROGN Men Burgundy Self Design Slim Fit Biker Jacket,WROGN,Men,2999, Burgundy,winter,7.5,Outerwear,Low Stock,Jacket
10187595,WROGN Men White & Blue Slim Fit Printed Casual Shirt,WROGN,Men,1999,Blue,spring,4.7,Clothing,Out of Stock,Shirt
10182351,Style Quotient Women Beige & Black Original Straight Fit Animal Print Parallel Trousers,Style Quotient,Women,597, Black,spring,8,Clothing,In Stock,Trousers
10186573,Lavie Women Red Textured Two Fold Wallet,Lavie,Women,2327, Red,fall,6.3,Clothing,Low Stock,Other
10184583,UNKNOWN by Ayesha Men Silver-Toned & Black Libra Sign Necklace,UNKNOWN by Ayesha,Men,324, Black,fall,9.4,Clothing,In Stock,Other
10180919,GAP Girl Logo Dress,GAP,Girls,1149,Beige,fall,5.9,Clothing,Low Stock,Other
10180263,GIO COLLECTION Women Cateye Sunglasses GM3010C03,GIO COLLECTION,Women,1480,Black,fall,6.3,Clothing,Low Stock,Other
10180981,justpeachy Gunmetal-Toned Geometric Drop Earrings,justpeachy,Women,559, Peach,fall,5.2,Clothing,Low Stock,Other
10181947,Puma Unisex Black Solid Backpack,Puma,Unisex,1494, Black,fall,4.3,Clothing,Out of Stock,Backpack
10182323,Style Quotient Women Off-White & Grey Colourblocked Layered Bardot Top,Style Quotient,Women,597, Red,fall,4.3,Clothing,Out of Stock,Other
10185153,AURELIA Women Maroon Self-Design Straight Kurta,AURELIA,Women,549, Maroon,fall,8.3,Clothing,In Stock,Kurta
10178047,HERE&NOW Women Navy Blue Solid Puffer Jacket,HERE&NOW,Women,1349,Blue,winter,9.4,Outerwear,In Stock,Jacket
10185481,AURELIA Women Teal Blue Solid Straight Kurta,AURELIA,Women,999,Blue,fall,4.3,Clothing,Out of Stock,Kurta
10185331,AURELIA Women Blue Floral Woven Design Straight Kurta,AURELIA,Women,679,Blue,fall,4.5,Clothing,Out of Stock,Kurta
10185631,AURELIA Women Maroon & Silver Woven Design Knitted Straight Winter Kurta,AURELIA,Women,799, Maroon,fall,6.6,Clothing,Low Stock,Kurta
10185265,AURELIA Women Beige Solid Ankle Length Leggings,AURELIA,Women,349, Beige,fall,5.7,Clothing,Low Stock,Other
10185729,KLEIO Women Gold-Toned Solid Leather Backpack,KLEIO,Women,979, Gold,fall,5.3,Clothing,Low Stock,Backpack
10186777,AURELIA Women White Embroidered Kurta with Trousers & Dupatta,AURELIA,Women,2579, Red,spring,4.1,Clothing,Out of Stock,Kurta
10181647,YWC Men Grey Melange Solid Button Shrug,YWC,Men,699, Grey,fall,6.8,Clothing,Low Stock,Other
10180669,Jack & Jones Black Solid Single-Breasted Slim Fit Casual Blazer,Jack & Jones,Men,2924, Black,fall,8.3,Clothing,In Stock,Other
10186491,Lavie Women Peach-Coloured & Pink Colourblocked Two Fold Wallet,Lavie,Women,2812, Red,fall,6.8,Clothing,Low Stock,Other
10188229,WROGN Men Black Solid Slim Fit Round Neck T-shirt,WROGN,Men,699, Black,summer,8.8,Clothing,In Stock,Shirt
10184569,UNKNOWN by Ayesha Men Silver-Toned & Black Aquarius Sign Necklace,UNKNOWN by Ayesha,Men,324, Black,fall,8.3,Clothing,In Stock,Other
10178841,GERUA Women Cream-Coloured & Brown Block Print Kurta with Palazzos,GERUA,Women,879, Red,fall,6.5,Clothing,Low Stock,Kurta
10181833,Puma Unisex Maroon Graphic Beta Laptop Backpack,Puma,Unisex,1169, Maroon,fall,5.6,Clothing,Low Stock,Backpack
10185081,AURELIA Women Green & Golden Woven Design Straight Kurta,AURELIA,Women,519, Green,fall,6.1,Clothing,Low Stock,Kurta
1018470,Pure Play Grey Melange Printed Sweatshirt,Pure Play,Men,1299, Grey,spring,6.7,Clothing,Low Stock,Shirt
10181779,PUMA Motorsport Unisex Navy Blue RBR Lifestyle Laptop Textured Backpack,PUMA Motorsport,Unisex,2449,Blue,fall,8.8,Clothing,In Stock,Backpack
10177521,CODE by Lifestyle Women Black & White Checked Trench Coat,CODE by Lifestyle,Women,2899, Black,winter,9.8,Outerwear,In Stock,Other
10186731,AURELIA Women Green & Golden Printed Kurta with Palazzos & Dupatta,AURELIA,Women,3699, Green,fall,5.2,Clothing,Low Stock,Kurta
10181071,Kraft Cellar Women Pink Textured Synthetic Patent Ballerinas,Kraft Cellar,Women,1399, Red,fall,4.5,Clothing,Out of Stock,Other
10185023,AURELIA Women Black & Pink Yoke Design Straight Kurta,AURELIA,Women,599, Black,fall,7,Clothing,Low Stock,Kurta
10185177,AURELIA Women Grey & Red Yoke Design Straight Kurta,AURELIA,Women,499, Red,fall,6.7,Clothing,Low Stock,Kurta
10179043,Global Desi Orange Solid Sling Bag,Global Desi,Women,1399, Orange,all season,8.1,Accessories,In Stock,Bag
10181189,20Dresses Women White Pure Cotton Self-Striped Peplum Top,20Dresses,Women,1046, White,fall,7.8,Clothing,Low Stock,Other
10178041,HERE&NOW Women Red Solid Windcheater Hooded Puffer Jacket,HERE&NOW,Women,1399, Red,winter,8.4,Outerwear,In Stock,Jacket
10179831,Kraft Cellar Women Red Solid Suede Sandals,Kraft Cellar,Women,949, Red,fall,7.4,Footwear,Low Stock,Other
10185911,AURELIA Women Golden Solid Churidar Length Leggings,AURELIA,Women,419, Gold,fall,8.5,Clothing,In Stock,Other
10186379,Lavie Maroon Solid Handheld Bag,Lavie,Women,5052, Maroon,all season,8.7,Accessories,In Stock,Bag
10185821,KLEIO Women Beige Solid Backpack,KLEIO,Women,979, Beige,fall,4.9,Clothing,Out of Stock,Backpack
10187769,WROGN Men Blue Colourblocked Slim Fit Sweatshirt,WROGN,Men,1299,Blue,spring,7.4,Clothing,Low Stock,Shirt
10185677,HERE&NOW Men Navy Blue Printed Knitted Sweatshirt,HERE&NOW,Men,719,Blue,spring,5.2,Clothing,Low Stock,Shirt
10179047,Global Desi Women Beige & Black Colorblocked Self Design Sling Bag,Global Desi,Women,1279, Black,all season,7.6,Accessories,Low Stock,Bag
10180473,Studio Voylla Silver-Plated Floral Drop Earrings,Studio Voylla,Women,474, Silver,fall,4.7,Clothing,Out of Stock,Other
10185191,AURELIA Women Black Woven Design Shawl,AURELIA,Women,359, Black,fall,8.5,Clothing,In Stock,Other
10184299,Enamor Black Wirefree Cami Shaper Multiway Padded Medium Coverage Bralette Bra F092,Enamor,Women,779, Black,fall,8.3,Clothing,In Stock,Other
10185557,AURELIA Women Peach-Coloured & Golden Sequinned Yoke Straight Kurta,AURELIA,Women,519, Red,fall,5.9,Clothing,Low Stock,Kurta
10185433,AURELIA Women Sea Green & Golden Striped Straight Kurta,AURELIA,Women,519, Green,fall,5,Clothing,Low Stock,Kurta
10179599,BownBee Boys Purple & Orange Solid Kurta with Dhoti Pants,BownBee,Boys,799, Purple,fall,8.5,Clothing,In Stock,Kurta
10186199,Lavie Women Fuchsia Solid Three Fold Wallet,Lavie,Women,1084,White,fall,9.1,Clothing,In Stock,Other
10178037,HERE&NOW Women Navy Blue Solid Puffer Jacket,HERE&NOW,Women,1399,Blue,winter,9.7,Outerwear,In Stock,Jacket
10177629,SG YUVRAJ Boys Blue & Brown Sherwani Set,SG YUVRAJ,Boys,1479,Blue,fall,8.1,Clothing,In Stock,Other
10187119,WROGN Men Tan Brown Solid Biker Jacket,WROGN,Men,2499, Brown,winter,5.7,Outerwear,Low Stock,Jacket
10185903,AURELIA Women Golden Solid Churidar Length Leggings,AURELIA,Women,349, Gold,fall,7.9,Clothing,Low Stock,Other
10181687,YWC Men Grey Melange Solid Open Front Shrug,YWC,Men,749, Grey,fall,6.9,Clothing,Low Stock,Other
10186203,Lavie Beige Textured Shoulder Bag,Lavie,Women,2159, Red,all season,4.6,Accessories,Out of Stock,Bag
10180615,Jack & Jones Men Olive Green Marco Slim Fit Solid Chinos,Jack & Jones,Men,1199, Green,fall,4.6,Clothing,Out of Stock,Other
10180693,Kryptic Men Navy & White Printed Polo T-shirt,Kryptic,Men,699, White,summer,5.6,Clothing,Low Stock,Shirt
10178585,Soie Maroon Lace Non-Wired Non Padded full coverage Everyday Bra FB-705,Soie,Women,893, Red,fall,5.3,Clothing,Low Stock,Other
10180477,Studio Voylla Gold-Plated & Peach-Coloured Enamelled Classic Drop Earrings,Studio Voylla,Women,1803, Red,fall,7.6,Clothing,Low Stock,Other
10181595,YWC Men Maroon Solid Sweatshirt,YWC,Men,899, Maroon,spring,6.8,Clothing,Low Stock,Shirt
10182131,Bhama Couture Women Off-White Printed Pure Cotton A-Line Top,Bhama Couture,Women,593, White,fall,6.3,Clothing,Low Stock,Other
10184821,URBANE Women Gunmetal-Toned Woven Design Peep Toes,URBANE,Women,2039,Brown,fall,6.8,Clothing,Low Stock,Other
